,person_age,person_income,person_emp_length,loan_amnt,cb_person_default_on_file,cb_person_cred_hist_length,other_payments,percent_of_income,loan_status
473,21,18000,5.0,3375,0,2,17433,5.9523809523809526,no
474,22,66960,1.0,23400,0,2,28076,0.6017899393066557,no
475,22,43385,7.0,23000,0,3,29810,1.6942909760589318,no
476,25,56544,3.0,23000,0,2,27656,0.7961783439490446,no
477,23,60000,2.0,23000,0,4,24484,0.6475954499380561,no
479,25,63208,9.0,23000,0,3,10729,0.4382705463137636,no
480,24,65000,0.0,23000,0,4,17228,0.48145357112953197,no
481,23,68000,7.0,23000,0,2,12030,0.4109344291584778,no
482,22,18000,1.0,3000,0,3,1565,0.18253726802555523,yes
483,25,80000,9.0,23000,0,2,18586,0.37450744130002933,no
484,24,88000,1.0,23000,0,2,18936,0.3330244410981119,no
485,22,58600,5.0,22750,0,4,9649,0.4647504647504648,no
486,23,70000,7.0,22500,0,2,26744,0.5201590530793416,no
488,26,69846,2.0,22500,1,2,2963,0.33640835488838716,no
489,24,73000,0.0,22400,1,4,29239,0.5118713009300518,no
491,23,35000,2.0,22250,0,3,23827,1.9914078582296608,no
492,25,43000,9.0,22000,0,2,9014,0.6473253692696993,no
493,25,52000,4.0,22000,0,2,15151,0.5970311270319412,no
494,21,18701,0.0,4200,1,4,7160,0.363919937613725,no
495,22,57000,6.0,22000,0,3,25953,0.7086030856443457,no
496,25,58000,0.0,22000,0,2,11715,0.475315977098412,no
497,23,60000,6.0,22000,0,4,18314,0.5277551216235666,no
498,24,60000,3.0,22000,1,2,16343,0.5039283505508854,no
499,25,18840,5.0,3000,0,2,11050,0.3851091142490372,no
500,26,56000,7.0,22000,0,3,11854,0.49834639604947223,yes
501,22,70000,3.0,22000,0,4,5916,0.34329941951189064,no
502,22,66000,1.0,22000,0,2,27125,0.5659163987138264,no
503,23,74064,3.0,22000,0,3,15789,0.37752037752037754,no
504,24,76597,5.0,22000,0,2,2814,0.2981716655598173,no
506,26,77000,0.0,22000,0,3,14882,0.3541646543674941,no
508,24,80000,0.0,22000,0,4,13654,0.3315949718144274,no
509,26,82600,10.0,22000,0,2,23152,0.3700713228367649,no
510,24,19000,3.0,7400,0,2,18192,9.158415841584159,no
511,25,19000,3.0,4000,0,3,11794,0.5550929780738274,no
512,23,84000,3.0,22000,0,4,3981,0.2749347030080356,no
513,25,77650,8.0,22000,0,3,12442,0.33738191632928477,no
514,25,82000,1.0,22000,0,2,7325,0.2946099765651155,no
516,23,99996,3.0,22000,0,4,5321,0.23237391074729338,no
517,23,110000,0.0,22000,0,3,17332,0.23740665601933786,no
519,25,57000,4.0,21700,0,2,16763,0.5393046201257549,no
520,24,54000,5.0,21600,0,2,19155,0.6198880757640981,no
521,23,56000,8.0,21600,1,4,22096,0.6370929683813119,no
522,26,63000,2.0,21600,1,3,27886,0.6151392606937404,no
523,22,82000,3.0,21600,1,3,11054,0.3044569108899727,no
524,22,78000,6.0,21600,0,3,22775,0.3911272068809416,no
526,24,112140,8.0,21600,0,2,8124,0.2076603599446239,no
528,25,19200,4.0,3000,0,4,12475,0.44609665427509293,no
529,24,59000,5.0,21500,0,3,15376,0.49284797359251786,no
530,24,70000,5.0,21500,0,3,21478,0.4430979761757553,no
531,24,116000,5.0,21500,1,3,1170,0.18723330140207262,yes
532,25,60000,5.0,21450,0,4,12963,0.456023981121245,no
533,22,31000,5.0,21250,0,3,26830,5.095923261390888,no
534,25,47052,5.0,21250,0,2,2223,0.47402351156617367,no
535,25,51060,9.0,21250,0,2,11448,0.5364535999192164,no
536,22,19200,6.0,5000,1,2,7967,0.44511706578830235,no
537,22,53000,3.0,21250,0,3,5958,0.4517239913268994,no
539,24,56000,8.0,21250,1,3,27703,0.7509629996112662,no
540,24,65000,4.0,21250,1,4,25502,0.5380019241480581,no
541,21,35000,3.0,21000,0,4,21932,1.6069788797061524,no
542,22,19200,6.0,1400,1,4,3805,0.09093861643390712,yes
544,26,40000,3.0,21000,0,4,24558,1.3599274705349047,no
545,25,19200,2.0,1000,0,3,10317,0.11257458065968705,yes
546,26,42000,0.0,21000,1,4,19198,0.9209718445750372,no
547,23,63000,2.0,21000,0,2,17293,0.4594482245607894,no
549,22,59000,2.0,21000,0,3,10260,0.4308576118178088,no
550,22,70500,3.0,21000,1,4,26698,0.4794301630062554,no
551,26,65219,11.0,21000,0,3,2360,0.33408103851477117,yes
552,22,75000,2.0,21000,0,3,10226,0.32420415598851393,no
553,22,19200,3.0,5000,0,3,13369,0.8574858514834506,no
554,25,62047,9.0,21000,1,4,26562,0.5917993518388052,no
555,24,79000,8.0,21000,0,2,11126,0.3093968235259451,no
556,23,80000,3.0,21000,0,3,12117,0.3093558033675589,no
557,24,84000,8.0,21000,0,4,16258,0.30999970476218597,no
558,26,85000,3.0,21000,0,3,4163,0.2597820305058327,no
559,22,93000,1.0,21000,0,3,6229,0.24201634186536977,no
560,26,81000,10.0,21000,1,3,4797,0.2755797015865517,yes
561,26,97000,1.0,21000,0,3,12125,0.24742268041237114,no
562,26,97000,3.0,21000,1,3,18835,0.2686624448282479,no
563,25,100000,2.0,21000,1,3,23845,0.27575339767579277,no
564,26,19200,0.0,7500,1,2,1350,0.42016806722689076,no
566,26,125000,5.0,21000,0,2,26043,0.21221338561193245,no
567,25,125000,9.0,21000,1,3,2892,0.171978903921119,yes
568,23,82000,2.0,20900,0,2,21378,0.34475932829665795,no
570,26,50000,7.0,20500,0,3,3669,0.442468325743023,yes
571,23,70000,2.0,20500,1,3,13755,0.3644768423859899,no
572,22,19800,1.0,2100,0,4,12368,0.28256189451022606,no
574,23,54000,7.0,20375,0,2,6219,0.42642472949498755,no
576,24,33000,1.0,20000,0,3,9959,0.8680178811683521,no
577,23,20000,0.0,5000,0,4,17571,2.058460271716756,no
578,22,20000,6.0,9250,0,4,15659,2.1308454273208937,no
579,24,35364,1.0,20000,0,4,27628,2.5853154084798344,no
580,25,38000,4.0,20000,0,4,14964,0.8682062858135093,no
581,23,32000,3.0,20000,0,4,4837,0.7362956963516548,no
582,25,38004,6.0,20000,0,2,11210,0.7464357692020601,no
583,23,20000,2.0,6400,0,4,16337,1.7472017472017471,no
584,25,38556,9.0,20000,1,4,11169,0.7302734874210391,no
585,23,32900,1.0,20000,0,2,5382,0.726797005596337,no
586,25,34000,10.0,20000,0,4,29542,4.486316733961417,no
587,24,40000,4.0,20000,0,3,25540,1.3831258644536653,no
588,21,36000,5.0,20000,1,2,27825,2.4464831804281344,no
590,25,42000,2.0,20000,0,4,18119,0.8374858674259872,no
591,22,42224,7.0,20000,0,4,6218,0.5554629783924901,no
593,23,20000,7.0,3625,1,3,14249,0.6303251608415927,no
594,22,37212,6.0,20000,0,3,27186,1.994813484939158,no
595,25,38000,9.0,20000,0,4,27932,1.986491855383393,no
596,22,45000,0.0,20000,0,4,22387,0.8844469995135541,no
597,23,45000,4.0,20000,0,2,27835,1.1651616661811826,no
598,24,45000,8.0,20000,0,2,23803,0.943529744775204,no
599,23,20000,7.0,1200,0,3,3813,0.0741335639710879,yes
600,22,45000,1.0,20000,1,3,25282,1.0143016533116949,no
601,24,39000,5.0,20000,0,2,19383,1.019523882346944,no
602,24,46500,5.0,20000,0,2,25741,0.9634375451611349,no
603,22,48000,7.0,20000,0,3,1586,0.4309044684793381,no
604,22,42000,1.0,20000,0,3,7700,0.5830903790087464,no
605,22,48500,1.0,20000,0,4,21755,0.7478033277248084,no
606,22,20000,3.0,7500,0,4,7221,0.5869003834415838,no
607,23,49400,0.0,20000,0,4,10874,0.5191299382235374,no
608,25,20000,1.0,4000,0,2,6908,0.30553009471432935,no
609,25,50000,10.0,20000,0,3,17514,0.6156498183833036,no
610,25,50000,9.0,20000,0,2,23844,0.7646429117602079,no
611,22,50000,6.0,20000,0,2,28688,0.9384384384384384,no
613,22,44000,2.0,20000,0,4,10000,0.5882352941176471,no
614,24,50866,6.0,20000,0,3,15898,0.5719514985129261,no
615,25,50950,5.0,20000,0,3,28361,0.8853866926380096,no
616,24,51000,8.0,20000,0,3,29125,0.9142857142857143,no
617,22,51000,5.0,20000,0,3,23904,0.7381163271331562,no
618,22,51000,0.0,20000,0,2,9548,0.48248576666988324,no
619,24,51500,6.0,20000,0,4,19604,0.6270378730875344,no
620,25,51996,9.0,20000,0,3,18372,0.5948132286462051,no
621,25,52000,1.0,20000,0,4,12818,0.5104384666428462,no
622,22,46000,2.0,20000,1,4,5649,0.4956506654110183,no
624,24,52000,8.0,20000,1,2,27756,0.8249463784853984,no
625,25,46000,9.0,20000,1,2,17232,0.6952169076751946,no
626,24,52559,9.0,20000,0,3,1070,0.38843248072403813,no
627,22,47000,5.0,20000,0,3,2721,0.45168138395176044,no
628,22,54000,2.0,20000,0,4,7509,0.43019078961519436,no
629,23,48000,7.0,20000,0,4,26237,0.9189909479391628,no
630,23,48000,0.0,20000,0,3,22219,0.7757650983282263,no
631,23,54000,1.0,20000,0,4,4939,0.40765577546319887,no
632,24,48912,0.0,20000,0,4,25614,0.8584427847883939,no
633,26,54996,8.0,20000,0,4,2780,0.3830243603493182,yes
634,24,55000,8.0,20000,0,2,20221,0.5750596624399782,no
635,25,55000,3.0,20000,0,3,18109,0.5421376487490174,no
636,26,49000,0.0,20000,0,3,22783,0.7628637906701758,no
637,25,55000,0.0,20000,0,4,6196,0.40980247520695023,no
639,23,55000,5.0,20000,0,2,13922,0.4868786211597449,no
640,25,55200,7.0,20000,0,4,13471,0.47928299264300606,no
642,23,57000,3.0,20000,0,2,17681,0.5086599354001882,no
643,22,51012,1.0,20000,1,4,9566,0.48255561453457513,no
644,23,20004,2.0,2500,1,2,4690,0.1632493143528797,yes
645,26,20004,4.0,3600,0,2,2079,0.200836820083682,no
646,22,58000,0.0,20000,0,2,25282,0.6112843083318051,no
647,23,58800,7.0,20000,0,3,29517,0.6829901307926101,no
648,26,59000,10.0,20000,0,3,6907,0.3839287428253316,yes
649,26,53000,1.0,20000,1,4,1274,0.38665274716776865,no
650,23,60000,7.0,20000,0,2,24135,0.5576467307960407,no
651,24,54000,2.0,20000,0,2,23112,0.6475006475006475,no
653,26,20280,5.0,7000,0,2,9758,0.6652727618323513,no
654,24,60000,0.0,20000,0,2,21615,0.5210368633580826,no
655,24,20352,3.0,7750,0,3,10822,0.8132214060860441,no
656,25,54000,6.0,20000,0,3,13525,0.49413218035824585,no
657,24,60000,8.0,20000,0,4,3145,0.3517720517104916,no
658,23,54000,6.0,20000,1,3,22727,0.6395293064304671,no
659,23,54000,2.0,20000,0,2,7088,0.42633015006821284,no
660,22,60000,4.0,20000,0,3,11712,0.414181577203446,no
661,25,60000,2.0,20000,0,2,10135,0.40108292389451516,no
663,24,20400,5.0,5500,0,4,9290,0.49504950495049505,no
664,25,60000,9.0,20000,0,3,7953,0.38426806540242475,no
665,25,54000,1.0,20000,1,3,17362,0.5458813253998581,no
666,24,54000,1.0,20000,1,3,12190,0.4783544606553456,no
667,23,60000,3.0,20000,0,2,24512,0.563570784490532,no
668,21,20400,2.0,1275,1,3,4618,0.08078823976682296,yes
669,25,54000,1.0,20000,0,4,5175,0.409626216077829,no
670,24,60000,0.0,20000,0,2,10383,0.4030876514097991,no
672,24,60000,8.0,20000,0,4,11045,0.4085384536819528,no
673,26,60000,3.0,20000,0,4,2549,0.3481227480809734,no
674,23,54504,1.0,20000,1,4,20701,0.5916634618229151,no
675,24,55000,2.0,20000,0,2,21763,0.6017390257845172,no
676,24,61000,2.0,20000,0,4,14285,0.42812801027507225,no
677,22,20400,0.0,3800,1,3,3035,0.21883098186006333,no
678,25,62000,3.0,20000,0,3,15248,0.4277891854893908,no
679,24,56000,3.0,20000,1,4,24226,0.6294454585510165,no
680,21,56000,4.0,20000,1,3,11032,0.44476071873332146,no
681,24,62400,8.0,20000,0,2,15446,0.4259488009541253,no
682,25,62400,7.0,20000,0,2,4063,0.3428355931912851,no
683,25,63000,3.0,20000,0,3,24914,0.5251273433807698,no
684,26,58000,0.0,20000,0,2,20925,0.5394470667565745,no
685,23,65000,0.0,20000,0,3,14723,0.3977962090021282,no
686,24,20800,0.0,5000,1,3,11336,0.5283178360101437,no
687,23,65000,0.0,20000,0,2,8988,0.35706634292651573,no
688,23,65000,7.0,20000,0,3,22510,0.4706989879971758,no
690,25,20868,0.0,5375,1,2,4414,0.32666828734654185,no
691,26,59000,3.0,20000,0,4,27132,0.6275888038157399,no
692,23,59000,7.0,20000,0,4,13626,0.4407810640454886,no
693,21,21000,5.0,3500,1,2,7723,0.26361376817052046,no
694,26,65004,7.0,20000,0,2,5438,0.3357620118859752,no
695,25,59004,1.0,20000,1,2,24375,0.5775506078720147,no
696,23,59004,5.0,20000,0,2,24103,0.5730494828228417,no
697,23,65500,2.0,20000,0,2,5912,0.3356380479291132,no
698,22,66996,3.0,20000,0,2,1175,0.3038543929748864,no
699,23,67000,0.0,20000,0,2,3301,0.31397667153330505,no
700,24,67000,5.0,20000,1,2,20416,0.429331959471063,no
701,26,68000,10.0,20000,0,4,18218,0.40175163713792134,yes
702,25,68000,4.0,20000,1,4,20352,0.41974479516453994,no
703,24,62400,4.0,20000,0,4,16397,0.43475425515727234,no
704,23,69500,3.0,20000,1,2,10712,0.34020548411240387,no
705,25,70000,5.0,20000,0,2,27557,0.4712202247720472,no
706,22,70000,2.0,20000,0,4,14863,0.36273282913470084,no
707,25,64000,0.0,20000,0,4,26521,0.5336321673470477,no
708,25,71004,9.0,20000,0,2,24720,0.43211476968282775,no
709,22,21000,4.0,3000,0,3,5083,0.1884777282151159,yes
710,23,71004,8.0,20000,0,3,9853,0.32705924678255466,no
711,23,55392,3.0,20000,1,4,11474,0.4553941436313129,no
712,24,72000,5.0,20000,0,2,11278,0.3293699153519318,no
714,23,66000,1.0,20000,0,3,11863,0.36943310490053016,no
715,22,66000,3.0,20000,0,2,28138,0.5282341133590407,no
716,24,72000,4.0,20000,1,3,13244,0.3403907686023555,no
717,24,74000,0.0,20000,0,3,19944,0.3699866804795027,no
719,25,75000,8.0,20000,0,4,26951,0.4162417532102645,no
720,21,21216,5.0,4500,1,2,12817,0.5357780688177164,no
722,24,75000,4.0,20000,0,3,29197,0.4366526210073576,no
723,26,75000,5.0,20000,0,4,18449,0.35366306519778606,yes
724,26,75000,3.0,20000,0,3,29654,0.44105323512547967,no
725,25,75000,0.0,20000,0,3,19581,0.36088706039444957,no
726,22,69000,6.0,20000,0,4,14587,0.36755922297980265,no
727,22,75000,2.0,20000,0,2,19966,0.363411709125268,no
728,21,21600,6.0,7575,0,3,15916,1.3326882477128783,no
729,26,21600,5.0,5200,0,3,13924,0.6774361646690985,no
730,24,69000,0.0,20000,0,4,22053,0.4260123117558097,no
731,23,75600,3.0,20000,1,3,15935,0.33520489399145226,no
732,23,59497,0.0,20000,0,3,29204,0.6602185323342026,no
733,23,76000,7.0,20000,0,3,26116,0.40093015796648224,no
734,26,70000,7.0,20000,0,3,21029,0.4084049743725879,yes
735,24,70000,8.0,20000,0,4,22161,0.4180689395681348,no
736,22,77004,6.0,20000,0,4,13947,0.31717335109504097,no
737,26,71004,0.0,20000,1,2,22965,0.4163283998417952,no
740,24,21600,8.0,8000,0,2,7792,0.5793742757821553,no
741,26,78000,8.0,20000,1,4,11384,0.300228173411793,yes
744,22,21600,6.0,1400,0,2,4857,0.08361703398435166,yes
746,23,61200,4.0,20000,0,2,14431,0.427633688982018,no
747,21,21600,2.0,3800,0,2,3535,0.21035150844173817,no
748,24,72000,6.0,20000,1,4,12246,0.3347056264015798,no
749,23,78000,3.0,20000,0,3,4889,0.27355664674262425,no
750,23,78500,7.0,20000,1,4,7955,0.283506981359416,no
751,23,79000,5.0,20000,1,4,11300,0.29542097488921715,no
752,23,80000,4.0,20000,0,4,1188,0.2537684616555854,no
753,23,21600,2.0,6000,0,4,17399,1.428231373482504,no
754,22,62900,6.0,20000,0,4,29680,0.6020469596628537,no
755,24,80000,3.0,20000,0,4,23868,0.3563030000712606,no
756,25,80000,7.0,20000,0,4,4554,0.2650902632346314,no
757,23,21600,7.0,2000,0,4,10697,0.1834357516279923,yes
758,22,80000,3.0,20000,1,4,15310,0.30916679548616477,no
759,22,21600,3.0,8500,0,4,20803,10.664993726474279,no
760,26,62900,2.0,20000,0,3,9387,0.3737409601405266,no
761,26,21600,0.0,1000,0,3,7946,0.07323861139592794,yes
762,25,74004,2.0,20000,1,4,14508,0.33615705257496303,no
763,25,80004,9.0,20000,1,4,20945,0.3386444064410166,no
764,23,80700,7.0,20000,0,2,8981,0.2788661303141427,no
765,22,81000,3.0,20000,0,4,6722,0.2692587307143434,no
766,24,21600,0.0,2000,0,2,10977,0.18827073331450625,yes
767,22,82000,6.0,20000,1,2,26435,0.35993881040223163,no
768,23,76042,6.0,20000,1,4,19414,0.35318217136398955,no
769,22,76654,2.0,20000,1,4,13710,0.3177427554651754,no
770,24,83500,1.0,20000,0,3,17122,0.30130464913073607,no
772,23,84000,7.0,20000,0,4,13694,0.28447074218416635,no
773,25,84000,9.0,20000,0,2,7238,0.2605455824496496,no
774,23,21600,0.0,4400,0,2,14508,0.6204173716864072,no
775,21,21600,2.0,10000,0,2,16277,1.8786398647379297,no
776,24,78996,2.0,20000,0,2,17923,0.3274769538093757,no
777,23,85000,0.0,20000,0,2,13923,0.28138497685608566,no
778,25,85000,3.0,20000,0,3,19544,0.30554876558298705,no
779,26,73000,3.0,20000,0,2,21030,0.38483740619588225,no
780,21,21816,2.0,1500,0,3,12912,0.16846361185983827,yes
781,23,21840,1.0,9000,0,3,18149,2.438363587103766,no
782,25,85000,4.0,20000,0,2,15749,0.2888044937979235,no
783,24,21948,2.0,4000,0,2,21534,9.66183574879227,no
784,22,87000,5.0,20000,0,4,29381,0.34710772488241726,no
785,23,21996,4.0,6000,0,4,4331,0.33965468440418906,no
786,22,90000,5.0,20000,0,4,21772,0.2931347833733951,no
787,23,78000,0.0,20000,1,2,13762,0.31134219620785203,no
788,24,90000,9.0,20000,0,3,21150,0.29048656499636893,no
789,23,90000,2.0,20000,0,4,1137,0.22506555034153697,no
790,26,90000,10.0,20000,0,3,2306,0.22806577416927043,yes
791,22,22000,6.0,7000,0,2,21584,16.826923076923077,no
792,23,90000,0.0,20000,0,4,12774,0.25898013622355165,no
793,25,91229,2.0,20000,0,3,22697,0.29183447148777214,no
795,22,92000,6.0,20000,1,2,11040,0.24703557312252963,no
796,22,22000,3.0,6500,0,4,2788,0.3383302102852384,no
797,25,22000,9.0,5875,0,2,14891,0.8264172176114785,no
798,25,92407,9.0,20000,0,2,11965,0.2486263394744039,no
799,22,22000,0.0,2400,0,3,6495,0.1547887778136085,yes
800,24,22000,8.0,8000,0,4,7226,0.5414918099363747,no
801,26,93492,0.0,20000,0,4,7749,0.2332551928437307,no
802,23,22000,5.0,1550,0,2,3163,0.08228486489356054,yes
803,22,94500,2.0,20000,0,2,22490,0.2777392028884877,no
804,23,83000,7.0,20000,0,2,27320,0.35919540229885055,no
805,23,95000,2.0,20000,0,2,12850,0.24345709068776628,no
806,24,95000,4.0,20000,1,3,27590,0.2966918854769322,no
807,21,22000,5.0,7350,0,2,16804,1.4145496535796767,no
808,23,96000,1.0,20000,0,3,5497,0.2209871495972509,no
809,22,22000,6.0,7200,0,2,14333,0.9390896047997913,no
810,22,85200,6.0,20000,1,4,22616,0.31957049725169373,no
811,22,98000,2.0,20000,0,4,23136,0.2671511006625347,no
812,24,22000,1.0,3000,1,2,12065,0.3019627579265224,no
813,23,99000,7.0,20000,0,4,6341,0.21584519582555392,no
814,21,22000,2.0,4000,0,4,13077,0.4482797265493668,no
816,24,99996,0.0,20000,1,3,6859,0.21473742980770263,no
817,25,87996,0.0,20000,0,3,7621,0.24883359253499224,no
818,26,22000,6.0,7500,0,2,13467,0.8789405836165475,no
819,25,100000,9.0,20000,0,2,6684,0.214325517596125,no
820,25,100000,9.0,20000,1,2,4835,0.21016129879682657,no
821,25,22000,0.0,7500,1,3,19601,3.1263026260942057,no
822,23,22080,3.0,6700,0,4,15498,1.017927681555758,no
823,22,74800,3.0,20000,1,4,12783,0.3224922198751955,no
824,23,74800,1.0,20000,1,2,16192,0.34125034125034126,no
825,22,100000,0.0,20000,0,3,28731,0.28062692054048743,no
826,25,22260,9.0,6400,0,4,17829,1.4443692168810651,no
828,26,104000,0.0,20000,0,2,10961,0.21496361740775374,no
829,23,93000,6.0,20000,0,3,10532,0.242518310132415,no
830,23,95000,0.0,20000,1,2,3685,0.21902206647319716,no
831,25,108000,0.0,20000,0,4,18878,0.2244114808913624,no
832,25,96901,3.0,20000,0,3,16056,0.24738697507576227,no
833,23,110000,3.0,20000,0,3,24406,0.2336612379372386,no
834,22,110000,7.0,20000,0,3,23704,0.23176045239640308,no
835,22,110000,6.0,20000,0,3,26998,0.24095804920363365,no
836,24,110000,1.0,20000,0,4,19376,0.22069209039548024,no
837,23,110000,2.0,20000,0,2,22344,0.22816464360682667,no
838,22,22800,5.0,2000,0,3,4159,0.10729038141730594,yes
839,22,22800,0.0,7125,0,3,10024,0.557686286787727,no
840,23,22800,2.0,3000,0,2,15465,0.40899795501022496,no
841,25,85000,7.0,20000,0,2,3591,0.2456730828286799,no
842,23,22800,3.0,4800,0,2,5427,0.27629079606285617,no
844,23,120000,4.0,20000,0,4,29833,0.2218106402564131,no
846,24,121000,8.0,20000,0,3,27304,0.21345628415300547,no
847,23,125000,7.0,20000,0,4,8350,0.17145306472353194,yes
849,25,130000,0.0,20000,0,2,5455,0.16058452768075795,yes
850,26,130000,10.0,20000,1,4,10668,0.16759963798478195,yes
851,23,22884,4.0,6000,0,2,7404,0.3875968992248062,no
852,24,133000,3.0,20000,1,2,15849,0.17071984020622957,yes
854,21,23000,2.0,7000,0,3,3950,0.3674540682414698,no
855,25,140000,9.0,20000,0,4,3499,0.14651907312034343,yes
856,24,138000,2.0,20000,1,3,5880,0.15137753557372086,yes
857,23,23000,7.0,3600,1,3,3345,0.1831595013991351,yes
858,26,148000,1.0,20000,0,3,4582,0.13945250944790752,yes
859,22,160000,6.0,20000,0,4,21842,0.14476179446720422,yes
860,22,23000,2.0,4800,0,4,12241,0.4461381169253648,no
861,26,160000,3.0,20000,0,3,3831,0.12806638961637712,yes
862,26,168000,1.0,20000,0,4,19101,0.13431923652945957,yes
863,26,172500,3.0,20000,0,2,23294,0.13404286690883743,yes
864,21,23000,6.0,3000,0,3,16288,0.4469606674612634,no
865,25,175000,3.0,20000,1,2,18916,0.12813613182645242,yes
867,25,58000,9.0,19900,0,4,8667,0.4033811039263779,no
868,26,116000,10.0,19800,0,4,9218,0.18542450974883407,yes
870,25,23000,4.0,10000,1,2,7288,0.6364562118126272,no
871,21,19000,0.0,700,0,2,2567,0.042597212925211465,yes
872,22,23000,4.0,7000,1,3,3898,0.36645377447387706,no
873,25,19000,0.0,750,1,4,16616,0.3145973154362416,no
875,22,10000,0.0,1000,0,4,4711,0.18907165815844204,yes
877,22,23000,1.0,2400,0,4,3777,0.12485043957758934,yes
885,22,12000,0.0,1000,0,3,5284,0.14889815366289458,yes
890,21,23040,1.0,5000,0,3,3337,0.2537684616555854,no
892,21,23040,0.0,15000,0,2,9693,1.1238480557428636,no
893,22,15000,0.0,1000,1,3,9204,0.1725327812284334,yes
894,21,16000,2.0,1000,1,3,1453,0.0687426960885406,yes
896,22,16800,2.0,1000,1,4,4981,0.08460952703274388,yes
898,23,39600,5.0,19000,0,2,12673,0.7056114680432279,no
899,22,39900,4.0,19000,0,3,17290,0.8403361344537815,no
900,25,47000,4.0,19000,0,2,16510,0.6231551328304362,no
901,25,50000,2.0,19000,0,4,19468,0.6222979169396043,no
902,25,52000,5.0,19000,0,4,6491,0.4174998351974335,no
903,24,23500,2.0,7000,0,3,7425,0.4354587869362364,no
904,26,47500,10.0,19000,1,4,21379,0.7273840970866353,no
905,25,54000,8.0,19000,1,4,27310,0.7118771075309105,no
906,22,54000,6.0,19000,0,4,5060,0.3882304863097671,no
907,23,54586,5.0,19000,0,2,29361,0.7532210109018831,no
908,26,62004,5.0,19000,0,2,13382,0.39076961046439884,no
909,22,70000,1.0,19000,0,4,1155,0.27598227903260947,no
910,23,72000,3.0,19000,0,4,18239,0.35341604508844704,no
911,24,73000,8.0,19000,0,3,16685,0.33738790730711177,no
912,23,78000,2.0,19000,0,2,22036,0.339503966835823,no
913,25,23920,0.0,6000,1,2,4503,0.3090075706854818,no
915,26,96000,6.0,19000,1,2,4916,0.2085986561854991,no
916,24,105000,2.0,19000,1,2,14457,0.20984504600024298,no
